date	tstep	P in 10N-45N	P in 10S-10N	P in 35S-10S	P total	F_epi	F_meso	F_mmeso	F_bathy	F_mbathy	F_hmbathy	B Larvae alb	B Juv alb	B Rec alb	B Young alb	B Adult alb	B Totalalb	effort L1	obs C_alb_L1	pred C_alb_L1	obs CPUE_alb_L1	pred CPUE_alb_L1	effort L2	obs C_alb_L2	pred C_alb_L2	obs CPUE_alb_L2	pred CPUE_alb_L2	effort L3	obs C_alb_L3	pred C_alb_L3	obs CPUE_alb_L3	pred CPUE_alb_L3	effort L4	obs C_alb_L4	pred C_alb_L4	obs CPUE_alb_L4	pred CPUE_alb_L4	effort L5	obs C_alb_L5	pred C_alb_L5	obs CPUE_alb_L5	pred CPUE_alb_L5	effort L6	obs C_alb_L6	pred C_alb_L6	obs CPUE_alb_L6	pred CPUE_alb_L6	effort L7	obs C_alb_L7	pred C_alb_L7	obs CPUE_alb_L7	pred CPUE_alb_L7	effort T8	obs C_alb_T8	pred C_alb_T8	obs CPUE_alb_T8	pred CPUE_alb_T8	effort G9	obs C_alb_G9	pred C_alb_G9	obs CPUE_alb_G9	pred CPUE_alb_G9	effort L10	obs C_alb_L10	pred C_alb_L10	obs CPUE_alb_L10	pred CPUE_alb_L10	effort L11	obs C_alb_L11	pred C_alb_L11	obs CPUE_alb_L11	pred CPUE_alb_L11	effort L12	obs C_alb_L12	pred C_alb_L12	obs CPUE_alb_L12	pred CPUE_alb_L12	effort L13	obs C_alb_L13	pred C_alb_L13	obs CPUE_alb_L13	pred CPUE_alb_L13	effort L14	obs C_alb_L14	pred C_alb_L14	obs CPUE_alb_L14	pred CPUE_alb_L14	effort L15	obs C_alb_L15	pred C_alb_L15	obs CPUE_alb_L15	pred CPUE_alb_L15	effort L16	obs C_alb_L16	pred C_alb_L16	obs CPUE_alb_L16	pred CPUE_alb_L16	
2006-1-15	325	0	1.17808e+15	8.10323e+14	2.84311e+15	4.22175e+07	4.30077e+07	6.86199e+07	1.29188e+08	6.90466e+07	7.56924e+07	796.394	2460.17	3968.21	484318	452550	936868	0	0	0	0	0	43709.7	93.552	178.131	0.00254865	0.00434328	37672	219.787	460.397	0.00657157	0.0147556	11678.2	66.045	65.9775	0.00321349	0.00321022	5444.22	116.876	147.858	0.0228075	0.0265328	152917	747.496	746.718	0.0106268	0.010616	176.65	2.468	3.23636	0.00835964	0.0189424	14	807.447	806.566	49.0076	48.9549	0	0	0	0	0	35090.2	76.606	160.88	0.00210773	0.00540115	10215.4	218.623	436.042	0.0222732	0.0470583	4930.78	1.405	29.9764	0.000291941	0.00507452	26549.3	514.403	805.841	0.0187792	0.0288997	13391.6	154.791	154.63	0.00971805	0.00970808	3344.63	56.544	90.7156	0.0171423	0.0259823	28032	867.692	775.868	0.02108	0.0263779	
2006-2-15	326	0	1.16609e+15	7.74042e+14	2.71627e+15	4.19322e+07	4.30758e+07	6.88864e+07	1.29124e+08	6.94847e+07	7.64769e+07	795.66	2514.29	4084.38	485859	455362	941220	0	0	0	0	0	24842.9	12.243	93.2207	0.000930348	0.00467438	27845.5	170.134	338.879	0.00804884	0.0160163	8357.58	36.559	36.5218	0.00610161	0.00609541	5215.34	47.735	132.103	0.00832292	0.0257462	90130.3	600.914	600.291	0.0116197	0.0116078	1043.42	6.431	21.4772	0.0080199	0.0196385	8	488.98	488.46	56.1033	56.0439	0	0	0	0	0	20783.6	4.11	84.3536	0.000902063	0.00503633	8966.26	161.466	346.911	0.0173209	0.0391295	5462.87	3.054	38.8327	0.00172516	0.00756974	19366	314.57	519.639	0.0160668	0.0262735	17170.5	220.918	220.682	0.00844524	0.00843652	2232.12	29.348	52.1038	0.0143984	0.0232503	27034.8	596.463	661.25	0.0189423	0.0230513	
2006-3-15	327	0	1.17009e+15	7.22912e+14	2.59137e+15	4.13275e+07	4.30573e+07	6.89222e+07	1.29076e+08	6.98787e+07	7.70007e+07	748.036	2545.4	4140.96	486711	458194	944905	4818.87	64.474	136.523	0.0123146	0.0266306	9668.62	6.298	32.2083	0.0020465	0.0044582	33487.6	233.982	409.556	0.0107969	0.0168539	11355.7	64.047	63.9817	0.0125262	0.0125134	5398.87	40.628	118.047	0.00970985	0.0231793	106542	1103.28	1101.86	0.0149597	0.0147421	1463.38	10.399	33.6658	0.00476611	0.0207684	12	283.073	282.78	22.2747	22.2517	0	0	0	0	0	33229	13.902	135.854	0.00166585	0.0050952	15852.5	369.509	597.318	0.0211003	0.0339782	6479.3	27.488	47.5742	0.00264091	0.00681256	12031.4	163.235	285.113	0.0135658	0.024108	16769.1	134.137	133.998	0.00606945	0.00606322	2551.13	42.675	48.6372	0.0159857	0.0192045	27227.9	496.352	629.766	0.0173354	0.0223867	
2006-4-15	328	0	1.12974e+15	6.69657e+14	2.39601e+15	4.04543e+07	4.30462e+07	6.85664e+07	1.29482e+08	7.01991e+07	7.6922e+07	715.362	2469.13	4101.26	486651	461847	948497	15319.3	286.263	425.042	0.0132786	0.0262324	20117.7	43.897	76.4168	0.00393125	0.00508011	35572.3	333.751	499.869	0.0124924	0.0183506	15410.6	133.928	133.79	0.0153664	0.0153506	6001.46	43.584	130.107	0.00610644	0.0221981	188984	1237.72	1236.42	0.0158538	0.0158376	1446.94	9.105	34.7267	0.00800037	0.0220443	6	64.148	64.0822	10.8826	10.8714	0	0	0	0	0	24357.4	3.799	101.404	0.000570752	0.00480883	11977.6	241.932	377.678	0.0169864	0.0309612	7175.18	31.354	52.3824	0.00328075	0.00723548	14928.7	313.068	341.145	0.0211156	0.0232041	17499.6	156.361	156.198	0.00573309	0.00572717	2127.16	30.746	39.7282	0.0131837	0.0198938	28099.9	542.6	623.153	0.0168574	0.021202	
2006-5-15	329	0	1.096e+15	6.39224e+14	2.24343e+15	3.96656e+07	4.30746e+07	6.80963e+07	1.3002e+08	7.04365e+07	7.66837e+07	696.583	2331.7	3960.74	485980	465534	951514	20291.7	440.09	503.068	0.0229833	0.0260075	27473.1	169.917	120.758	0.00787232	0.00469344	50249.9	631.564	725.623	0.0154318	0.0177648	15931.5	228.89	228.653	0.0193392	0.0193194	5187.21	129.683	113.186	0.0230465	0.0219697	112144	1665.81	1664.07	0.0204356	0.0204146	1167.02	16.107	24.3464	0.0137097	0.0213166	2	14.507	14.4923	6.96262	6.95555	0	0	0	0	0	20667.9	22.742	130.988	0.00220725	0.00568435	13813.3	353.503	409.976	0.0302077	0.0288991	16998.6	160.955	118.788	0.0110784	0.00700657	16615.2	560.262	394.509	0.025963	0.0221067	17818.6	311.843	311.51	0.012544	0.0125309	2708.99	51.806	48.0404	0.0205091	0.0203551	25612.8	819.187	567.251	0.0316038	0.0212963	
2006-6-15	330	0	1.05192e+15	7.18066e+14	2.2493e+15	3.89289e+07	4.31145e+07	6.73366e+07	1.30686e+08	7.06483e+07	7.61515e+07	673.701	2244.22	3774.95	485138	469220	954358	11487.5	259.98	293.236	0.0120901	0.0275179	48010.5	380.645	208.776	0.00749537	0.00480324	58965.9	834.348	923.585	0.0170452	0.016582	10844.6	315.441	315.112	0.0266855	0.0266581	4433.37	107.75	101.896	0.0224223	0.0229388	105163	2138.6	2136.3	0.0231927	0.0231687	0	0	0	0	0	1	0.04	0.0399587	0.04	0.0399584	0	0	0	0	0	62937.8	332.609	347.671	0.00627104	0.00497364	20064.8	970.531	522.222	0.0459459	0.0274865	33781.3	428.323	195.585	0.013278	0.00623412	18702.9	820	413.557	0.0402363	0.0227057	15767	266.792	266.507	0.0129348	0.0129214	2393.67	76.009	43.0239	0.0302544	0.021082	35083.4	1368.19	716.41	0.0352528	0.0219322	
2006-7-15	331	0	1.08909e+15	8.39175e+14	2.47277e+15	3.86038e+07	4.30772e+07	6.67782e+07	1.31068e+08	7.05723e+07	7.55367e+07	632.282	2181.06	3645.73	484014	473081	957095	7228.11	125.438	198.832	0.0205682	0.0283765	51153.6	275.587	217.068	0.00403045	0.00399972	68729.1	919.062	1100.73	0.0139253	0.0142666	10397.6	337.179	336.827	0.0294858	0.0294553	4607.8	169.476	111.517	0.0378516	0.0242919	110269	2477.22	2474.58	0.025068	0.025042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82568.2	591.498	403.999	0.00739786	0.0048415	21576.7	857.587	516.538	0.0397051	0.0252057	41527.1	651.46	257.252	0.0123791	0.00607761	22939.9	1018.35	549.712	0.042495	0.0232937	16071.2	217.113	216.887	0.0142549	0.0142402	2267.95	74.298	41.4061	0.028279	0.0196784	43466.6	1799.67	910.218	0.0443335	0.0224813	
2006-8-15	332	0	1.14927e+15	1.00131e+15	2.86929e+15	3.8763e+07	4.3084e+07	6.66906e+07	1.31255e+08	7.04608e+07	7.50782e+07	587.589	2093.09	3525.28	483101	468504	951605	7964.98	270.608	237.868	0.0254428	0.0313013	51729.9	154.39	197.649	0.00404839	0.00416381	62312	907.405	1101.42	0.0125522	0.0150641	12090.2	415.355	414.922	0.0258423	0.0258156	4816.23	173.078	111.065	0.0388549	0.0229662	111420	2298.28	2295.82	0.0234111	0.0233869	2296.01	13.515	60.2061	0.00314955	0.0242214	0	0	0	0	0	0	0	0	0	0	79893.7	705.119	403.602	0.00945298	0.00475265	21215.5	697.625	458.89	0.0308279	0.0225089	31890.9	301.642	197.513	0.00767974	0.00608701	18194.5	638.847	457.461	0.0342245	0.0240227	14634.4	276.307	276.009	0.0189434	0.0189237	3224.5	84.821	56.0194	0.0236337	0.0183581	36495.6	1373.68	856.522	0.0267183	0.0223302	
2006-9-15	333	0	1.1439e+15	1.08388e+15	3.17999e+15	3.95168e+07	4.29955e+07	6.69382e+07	1.31284e+08	7.01805e+07	7.49586e+07	627.631	1970.9	3369.51	482826	464070	946896	4076.91	110.71	132.5	0.0170827	0.0332728	48289	108.393	148.068	0.00442151	0.00370637	50888	486.856	776.169	0.0109372	0.015403	9427.91	327.536	327.195	0.0263428	0.0263156	4123.69	127.581	92.6702	0.0296887	0.0228617	104094	1369.95	1368.49	0.0182938	0.0182748	1699.31	6.413	42.0968	0.00296922	0.0251624	0	0	0	0	0	0	0	0	0	0	65206.2	396.366	285.857	0.00527615	0.00459886	19906.4	842.919	446.219	0.0397002	0.0221017	20184.4	54.8	107.372	0.00343838	0.00567892	14801.9	305.989	347.338	0.0246865	0.0241679	15861.9	264.324	264.037	0.0119051	0.0118927	2636.91	41.909	50.5685	0.0173207	0.0198496	26823.6	646.485	613.659	0.0221825	0.0228175	
2006-10-15	334	0	1.10496e+15	1.07792e+15	3.4073e+15	4.05904e+07	4.29532e+07	6.75793e+07	1.31044e+08	6.98457e+07	7.5295e+07	698.42	1959.5	3287.35	482626	457075	939700	1471.05	17.455	43.4062	0.00716999	0.0295744	40607	71.884	112.885	0.00185032	0.00304123	44609.5	321.7	441.829	0.0113866	0.0140159	10270.8	254.925	254.661	0.0243538	0.0243286	4948.08	113.928	130.331	0.0205925	0.0255559	100648	1198.81	1197.55	0.0177261	0.0177079	940.73	2.594	22.6287	0.00257596	0.0240659	0	0	0	0	0	0	0	0	0	0	58892.8	258.528	215.058	0.00530047	0.00430893	13563.6	386.718	359.7	0.0263704	0.027961	15219.4	84.23	83.0866	0.00577951	0.00546937	19305.7	538.756	494.743	0.0239174	0.0260169	16536.8	350.827	350.446	0.0157458	0.0157291	2194.24	36.288	48.4143	0.015775	0.019987	28272.4	817.738	700.138	0.0269605	0.0224915	
2006-11-15	335	0	1.07522e+15	1.00562e+15	3.18797e+15	4.15174e+07	4.2842e+07	6.81363e+07	1.30319e+08	6.94037e+07	7.53594e+07	745.779	2137.28	3381.69	482099	450726	932826	810	7.168	23.431	0.00861855	0.0287856	44524.4	17.202	140.884	0.000473412	0.00296062	43094.8	370.204	429.425	0.00954848	0.0116517	7283.87	213.425	213.2	0.0184813	0.0184622	4258.76	154.094	112.416	0.0356741	0.0265384	98946.4	998.876	997.827	0.0137301	0.0137159	765.88	3.337	17.9344	0.00349409	0.0238166	1	0.024	0.0239757	0.024	0.0239757	0	0	0	0	0	45320.2	64.906	171.41	0.0038422	0.00492543	16160	516.86	487.003	0.036169	0.0300224	23174	19.076	112.575	0.00112587	0.00523207	16779.3	474.845	464.127	0.0257595	0.0286795	17087.2	322.689	322.347	0.018616	0.0185967	2253.57	39.599	59.2027	0.023679	0.0238936	31427.3	950.403	831.128	0.0260437	0.0249301	
2006-12-15	336	0	1.05526e+15	9.20507e+14	2.8994e+15	4.20479e+07	4.27175e+07	6.8285e+07	1.29641e+08	6.88404e+07	7.53469e+07	772.933	2333.13	3660.97	481320	447852	929172	26.61	0.08	0.747444	0.00300639	0.0280888	28852.3	9.508	104.795	0.000565966	0.00384528	35733	384.241	383.693	0.0133854	0.0132672	11107.4	206.707	206.493	0.0140599	0.0140455	1529.38	60.574	41.1656	0.0381664	0.0268657	85181.3	994.034	992.993	0.0150773	0.0150618	385.02	1.597	8.94859	0.00436612	0.0231018	2	36.543	36.5058	17.7331	17.7151	0	0	0	0	0	22249	26.784	96.9815	0.0034805	0.00558933	13033.7	403.047	441.27	0.0311856	0.0342308	28624.1	78.871	176.056	0.00498337	0.00621208	19309.8	564.779	571.051	0.028173	0.029124	15664.8	228.61	228.373	0.0166378	0.0166207	1901.96	30.855	52.1265	0.0147682	0.0286649	32300.2	1136.63	919.418	0.0291656	0.0264547	
2007-1-15	337	0	1.04566e+15	8.45444e+14	2.72179e+15	4.20311e+07	4.2743e+07	6.83551e+07	1.29256e+08	6.89484e+07	7.56654e+07	793.002	2451.77	3922.91	481337	445676	927012	46.19	0.044	1.24276	0.00123177	0.0268652	23749.4	34.517	88.4883	0.00148109	0.00335308	26238.1	236.922	321.514	0.00966246	0.0129977	12080.4	268.747	268.468	0.016976	0.0169585	5663.4	127.717	153.791	0.0249647	0.0272338	95910.9	664.843	664.157	0.0147783	0.0147632	1029.09	15.667	17.3332	0.0157207	0.0189232	5	137.784	137.641	24.7729	24.7473	0	0	0	0	0	37044.6	47.461	172.961	0.00201498	0.00571666	18958.7	541.73	815.782	0.0270309	0.0474623	31463.1	33.216	172.786	0.00302106	0.00731157	22023.2	506.73	671.106	0.0223038	0.0294879	13128.9	221.97	221.739	0.0145588	0.0145438	2075.41	31.796	56.7735	0.0139581	0.0286397	32109.5	766.534	910.318	0.0225114	0.0265975	
2007-2-15	338	0	1.11244e+15	7.84245e+14	2.6662e+15	4.1822e+07	4.28971e+07	6.85029e+07	1.29365e+08	6.946e+07	7.64289e+07	777.098	2519.94	4081.24	482223	448529	930753	116.5	0.142	3.48174	0.0012014	0.0298967	14652	12.85	55.4984	0.00187545	0.00377525	21260.9	104.347	255.756	0.0094553	0.0143877	7294.17	132.478	132.342	0.0153254	0.0153096	4903.35	66.496	120.612	0.0146502	0.0246432	66498.2	467.449	466.963	0.0112228	0.0112113	1165	13.143	17.3162	0.00791808	0.0167209	7	335.199	334.841	44.8485	44.8007	0	0	0	0	0	24824.6	15.573	123.229	0.0010284	0.00637611	15605.7	252.541	565.672	0.0160211	0.0362586	34372.3	149.599	215.499	0.00576983	0.00653696	15433.7	302.727	415.582	0.0207546	0.0273372	13154.2	208.666	208.448	0.0134002	0.0133864	1907.13	22.334	44.9796	0.0115226	0.0227287	27638.1	624.81	698.224	0.01955	0.0225007	
2007-3-15	339	0	1.11344e+15	7.29081e+14	2.53101e+15	4.12158e+07	4.29981e+07	6.84805e+07	1.2961e+08	7.00475e+07	7.67672e+07	720.664	2521.86	4128.61	482794	452094	934888	4095.56	55.182	115.079	0.015155	0.0284666	19853.7	49.908	80.0677	0.00226361	0.00474709	21172.9	148.349	264.515	0.0116178	0.0143172	8152.12	80.292	80.2096	0.00844957	0.00844096	5731.28	78.331	128.119	0.0159239	0.0228878	73779.8	413.236	412.812	0.0104278	0.0104171	1849.37	21.139	32.408	0.00901118	0.0188579	5	176.07	175.888	29.8312	29.8005	0	0	0	0	0	15234	15.621	70.6956	0.00219131	0.00541528	21389.6	450.352	720.003	0.0235027	0.031249	32362	167.148	206.397	0.00487622	0.00617813	17112	267.61	398.374	0.0129738	0.0232782	15138.9	199.255	199.048	0.0106353	0.0106244	2093.86	29.544	40.2443	0.0102826	0.0195427	27639.1	390.37	636.4	0.012928	0.0215825	
2007-4-15	340	0	1.09815e+15	6.59687e+14	2.3501e+15	4.04098e+07	4.30483e+07	6.82759e+07	1.29956e+08	7.04665e+07	7.67665e+07	701.923	2405.72	4042.21	482394	457035	939429	20948.2	253.987	423.324	0.0155271	0.0264843	27572.8	100.642	127.732	0.00399937	0.00492237	19172.1	151.445	221.588	0.0123534	0.0165198	9269.72	93.024	92.929	0.0113588	0.0113472	5793.16	92.931	126.111	0.0116471	0.023922	86856.5	728.268	727.511	0.0109804	0.0109692	1827.72	12.718	33.4677	0.00582793	0.0197733	5	141.505	141.359	29.767	29.7364	0	0	0	0	0	8643.98	6.114	50.8143	0.0012031	0.00632879	17851.2	394.382	496.941	0.0165455	0.0249412	25686.1	274.466	190.692	0.00885093	0.00655671	16035.2	279.651	335.727	0.0153014	0.0226723	17890.4	303.937	303.616	0.0116948	0.0116827	1773.55	27.19	29.6399	0.0123028	0.0166584	21333.4	468.887	427.015	0.0264001	0.0190424	
2007-5-15	341	0	1.07529e+15	6.24608e+14	2.20694e+15	3.9678e+07	4.31155e+07	6.78794e+07	1.30734e+08	7.07886e+07	7.65802e+07	688.923	2270.86	3869.94	481606	462494	944100	15193.4	532.995	350.626	0.0299542	0.0271797	34094.5	212.463	144.163	0.00505957	0.0044842	28684.9	304.258	370.238	0.0158819	0.0160298	10003.7	164.351	164.183	0.0186474	0.0186284	6011.29	114.667	128.733	0.0121818	0.021305	151144	1253.29	1251.96	0.0137439	0.0137297	784.28	7.983	18.8785	0.0117229	0.0238508	5	23.984	23.9596	4.61366	4.60897	0	0	0	0	0	24760.7	19.373	126.455	0.000875467	0.00538262	18011.9	657.823	487.147	0.0373421	0.0248492	30368.7	207.374	192.646	0.00494051	0.0064696	18044.4	378.392	350.213	0.0151101	0.021026	15738.5	388.562	388.147	0.0187574	0.0187378	2173.06	36.447	34.6989	0.0171096	0.0167542	26066.8	411.922	497.634	0.0153312	0.019463	
2007-6-15	342	0	1.08001e+15	6.89527e+14	2.23327e+15	3.88634e+07	4.31791e+07	6.71102e+07	1.31419e+08	7.08973e+07	7.59686e+07	671.723	2216.53	3697.18	480437	467920	948357	13772.4	406.499	371.913	0.0248093	0.0290275	36677.4	92.68	148.016	0.00349866	0.00410433	41750.8	542.504	612.985	0.0180529	0.017789	9356.12	284.784	284.488	0.0294536	0.0294234	5208.94	118.819	114.921	0.0207918	0.0218914	94742.2	1619.18	1617.49	0.0191741	0.0191543	419.57	2.495	10.3711	0.00485035	0.0232392	1	0.167	0.166831	0.167	0.166831	0	0	0	0	0	38870.9	148.094	184.625	0.00419263	0.00477099	23466.7	1021.9	604.096	0.0338031	0.0239081	22252.4	359.8	169.969	0.0123257	0.00699604	19736.2	501.561	403.455	0.0228459	0.0216123	14541	381.622	381.208	0.0239919	0.0239666	2021.67	53.991	31.9427	0.0261293	0.0167915	25378.1	679.695	492.73	0.0208443	0.0189824	
2007-7-15	343	0	1.13232e+15	8.92265e+14	2.54843e+15	3.84233e+07	4.31551e+07	6.64466e+07	1.31872e+08	7.0846e+07	7.51584e+07	639.826	2172.58	3615.98	479148	473298	952446	9225.78	339.015	270.866	0.0301133	0.0311238	47831.7	237.795	179.095	0.0040847	0.00401234	47943.5	754.934	836.328	0.0171246	0.0173962	9481.88	307.41	307.083	0.0230655	0.0230415	6239.34	138.355	144.868	0.0199586	0.0226024	98378.2	1827.37	1825.43	0.0221071	0.0220842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63986.6	528.12	279.888	0.00701015	0.00499905	24357.2	990.441	625.923	0.0372608	0.0258421	34048.2	361.345	238.429	0.00678635	0.00627534	17923.9	584.167	386.096	0.0300965	0.0262205	17542.4	510.459	509.874	0.0286725	0.0286421	3335.39	86.36	61.4429	0.0245879	0.0177841	28246.1	782.302	642.641	0.0279693	0.0222044	
2007-8-15	344	0	1.22807e+15	1.10872e+15	3.05084e+15	3.87921e+07	4.31727e+07	6.62751e+07	1.32051e+08	7.07112e+07	7.45773e+07	589.421	2106.04	3529.41	478408	470390	948798	7084.11	147.357	256.964	0.0227232	0.034085	55221	157.638	190.471	0.00289111	0.00397585	51288.5	899.383	886.962	0.019217	0.0181652	8132.34	230.489	230.236	0.0162114	0.0161946	5977.75	149.343	136.891	0.0197973	0.0228082	100988	1777.58	1775.7	0.0216997	0.0216772	3430.08	51.685	71.6153	0.0113342	0.023626	0	0	0	0	0	0	0	0	0	0	48781.4	510.116	217.596	0.0103496	0.00441894	21640.6	973.542	533.047	0.0477979	0.0232975	35662.8	158.019	199.716	0.00387239	0.0058117	14382.9	407.291	321.589	0.026014	0.0259929	15383	473.018	472.501	0.0241779	0.0241521	2756.38	62.414	51.1964	0.0184192	0.0217409	19759.8	527.079	467.602	0.0268096	0.0244034	
2007-9-15	345	0	1.28564e+15	1.13719e+15	3.37218e+15	3.98418e+07	4.32022e+07	6.67444e+07	1.31964e+08	7.04967e+07	7.44474e+07	624.305	1991.05	3391.03	478350	466188	944539	4263.52	88.871	146.412	0.0233777	0.0342194	49047.2	205.506	175.009	0.00506449	0.0038953	42409.9	584.883	611.438	0.0208269	0.0197795	7105.49	130.335	130.202	0.0237973	0.023773	4830.78	104.469	115.404	0.0171032	0.0233675	97778.4	1548.53	1546.88	0.0166292	0.0166118	1950.11	23.685	39.6298	0.0135784	0.0186236	0	0	0	0	0	0	0	0	0	0	46369.8	359.145	224.068	0.00858204	0.00476513	20935.4	870.317	565.059	0.0385435	0.0279037	20061.6	33.309	101.009	0.00126172	0.00534654	15148.9	395.002	342.435	0.0259959	0.0259698	15289.9	390.183	389.733	0.0192414	0.0192207	2401.06	35.434	50.0497	0.0138732	0.0202433	24796.2	744.729	580.325	0.0277994	0.0239939	
2007-10-15	346	0	1.24296e+15	1.02477e+15	3.45661e+15	4.10928e+07	4.31806e+07	6.77229e+07	1.31503e+08	7.00818e+07	7.48525e+07	686.317	1960.81	3307.53	478413	459972	938385	3647.2	66.161	116.415	0.0127936	0.0318281	40623.2	85.253	134.883	0.00336168	0.00365773	39378.6	351.953	400.176	0.017419	0.013489	7096.62	50.646	50.5945	0.0146108	0.014596	6642.9	92.398	175.301	0.0129417	0.0254486	92141.3	1250.79	1249.48	0.0173933	0.0173753	651.827	4.548	13.264	0.00648897	0.0204129	0	0	0	0	0	0	0	0	0	0	54589.1	292.805	217.042	0.00757176	0.00444566	20512.7	758.058	568.476	0.0280165	0.0311375	19888.8	71.973	114.469	0.0056043	0.00595414	5691.7	85.751	157.564	0.0157394	0.0273407	16960.3	302.825	302.498	0.0178071	0.0177885	1991.45	16.974	49.0664	0.00850401	0.0246857	14644.6	329.091	332.258	0.0238372	0.0232891	
2007-11-15	347	0	1.23094e+15	9.26419e+14	3.18296e+15	4.20691e+07	4.32186e+07	6.85259e+07	1.30653e+08	6.96609e+07	7.52354e+07	730.8	2112.92	3362.22	477724	454747	932471	411.576	27.244	12.1937	0.0661943	0.0296267	35045.5	27.134	118.261	0.000924828	0.00377513	37654.8	480.847	385.273	0.0164202	0.0133061	6073.03	44.556	44.5107	0.0120011	0.0119889	5583.9	104.456	159.021	0.0181828	0.0277379	74391.1	1172.84	1171.58	0.0186039	0.0185846	995.939	3.933	23.4387	0.00393784	0.0240566	2	0.131	0.130867	0.0649502	0.0648844	0	0	0	0	0	55752.5	103.541	210.863	0.00534725	0.00534115	24111.5	731.088	733.497	0.0283843	0.0346812	15773.5	23.342	99.0129	0.00163939	0.00669889	978.768	19.657	33.3686	0.0198092	0.0338111	18505.1	341.538	341.179	0.0184947	0.0184756	1650.64	30.126	45.2499	0.0169052	0.0276961	12427.9	189.003	313.648	0.0174017	0.0265135	
2007-12-15	348	0	1.26066e+15	8.79911e+14	3.04598e+15	4.26091e+07	4.3352e+07	6.92165e+07	1.3e+08	6.94405e+07	7.56597e+07	763.805	2285.71	3605.12	477197	452415	929612	0	0	0	0	0	19304.9	20.795	60.7318	0.00132778	0.00396682	31010.5	417.195	353.069	0.0155656	0.0145858	4855.57	42.063	42.0202	0.0154541	0.0154384	4753.21	127.193	138.28	0.0282351	0.0286188	95222.6	1220.5	1219.19	0.0154119	0.0153959	322.47	2.062	7.59126	0.00639288	0.0234546	2	50.528	50.4763	24.2611	24.2364	0	0	0	0	0	50875.9	72.485	206.586	0.00185193	0.00469251	17757	508.373	608.659	0.0276311	0.0394863	9842.44	1.07	59.5174	0.00039495	0.00659196	8295.49	240.579	282.28	0.0247194	0.0325926	14064.6	222.147	221.915	0.0174505	0.0174326	1749.14	33.674	50.4651	0.0202358	0.028794	29319.9	732.741	889.672	0.0234656	0.0281753	
2008-1-15	349	0	1.26454e+15	8.30177e+14	2.95059e+15	4.27725e+07	4.35334e+07	6.96312e+07	1.2952e+08	6.95887e+07	7.64906e+07	795.216	2409.47	3850.57	477061	451756	928817	0	0	0	0	0	15060	20.909	63.6254	0.00107404	0.00484943	34371.7	274.722	430.807	0.00808138	0.0149771	4982.03	27.576	27.548	0.00968653	0.0096767	5572.82	61.165	158.796	0.00815535	0.026305	99963.6	638.55	637.888	0.0118978	0.0118857	189.13	2.3	4.28587	0.0266464	0.021718	4	352.306	351.932	86.441	86.3501	0	0	0	0	0	24953.1	16.835	103.699	0.00130046	0.00450199	10383.1	203.343	399.318	0.0150718	0.0391946	7886.82	0.357	49.5359	0.000100724	0.00622179	17570.6	405.041	587.428	0.0229426	0.0317263	13352.9	177.72	177.537	0.0125975	0.0125846	977.232	9.227	27.9853	0.0101673	0.0286313	49134.1	1776.61	1465.2	0.0231646	0.0278347	
2008-2-15	350	0	1.29474e+15	7.82081e+14	2.84506e+15	4.26608e+07	4.37367e+07	7.01037e+07	1.29477e+08	7.01271e+07	7.75055e+07	795.792	2509.84	4038.37	477546	455514	933060	0	0	0	0	0	17879.4	31.382	86.5182	0.00286667	0.0057456	29818	125.006	353.08	0.00927501	0.0159911	5799.35	26.289	26.2623	0.00522888	0.00522357	5782.96	63.444	145.419	0.0146411	0.0251352	114244	537.007	536.455	0.0110344	0.0110231	407.174	7.295	8.04616	0.0224357	0.0195229	5	388.049	387.603	65.7087	65.6342	0	0	0	0	0	17805.5	3.65	79.727	0.00106295	0.00534882	19912.7	474.274	796.092	0.0215312	0.0399943	13518.9	46.885	96.1389	0.00276578	0.00683169	18116.9	379.948	495.758	0.0235017	0.0275239	14699.5	195.526	195.322	0.0125937	0.0125807	1412.26	10.789	33.0963	0.00840109	0.0232387	43150.7	1575.48	1131.33	0.0207753	0.0272617	
2008-3-15	351	0	1.25005e+15	7.45354e+14	2.69994e+15	4.22573e+07	4.38074e+07	7.02324e+07	1.2949e+08	7.05999e+07	7.81101e+07	763.184	2559.51	4151.61	477523	460480	938002	1779.27	17.303	52.9741	0.00842776	0.0290378	11843	19.039	78.5723	0.0019118	0.00694531	21793.2	188.778	270.665	0.01444	0.0169257	7840.8	30.583	30.5519	0.00416317	0.00415894	6173.19	40.024	131.969	0.0079485	0.0222226	69116.7	360.801	360.432	0.00925253	0.0092431	653.55	3.321	14.6223	0.00515951	0.0209946	5	394.202	393.771	66.7618	66.6899	0	0	0	0	0	10105.9	1.845	49.2109	0.00101345	0.00513332	11429.8	151.817	409.89	0.0117378	0.0339856	21503.1	51.091	165.82	0.00418459	0.00755669	20969	310.349	495.56	0.014844	0.0238696	10801.8	126.515	126.383	0.0091733	0.00916389	1471.75	6.297	27.9801	0.00368439	0.0182155	36610.8	1368	890.061	0.0189013	0.0241595	
